SMILES,"LogS_1,2-dichloroethane","LogS_1,4-dioxane",LogS_2-butanone,LogS_2-ethoxyethanol,LogS_2-methoxyethanol,LogS_2-propoxyethanol,LogS_DMAc,LogS_DMF,LogS_DMSO,LogS_MTBE,LogS_NMP,LogS_THF,LogS_acetic acid,LogS_acetone,LogS_acetonitrile,LogS_benzene,LogS_chlorobenzene,LogS_chloroform,LogS_cyclohexane,LogS_cyclohexanone,LogS_dichloromethane,LogS_diethyl ether,LogS_ethanol,LogS_ethyl acetate,LogS_ethyl formate,LogS_ethylene glycol,LogS_isobutanol,LogS_isobutyl acetate,LogS_isopentanol,LogS_isopropanol,LogS_isopropyl acetate,LogS_methanol,LogS_methyl acetate,LogS_n-butanol,LogS_n-butyl acetate,LogS_n-heptane,LogS_n-heptanol,LogS_n-hexane,LogS_n-hexanol,LogS_n-octanol,LogS_n-pentanol,LogS_n-pentyl acetate,LogS_n-propanol,LogS_n-propyl acetate,LogS_propylene glycol,LogS_sec-butanol,LogS_tetrachloromethane,LogS_toluene,LogS_transcutol,LogS_water
COP(=O)(NC(C)=O)SC,,,,,,,,,,,,,,-0.0073065480210757,,,,,,,0.5224946577686382,,,,,,,,,-0.0768571668126939,,,,,,,,,,,,,,,,,,,,
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,,,,,,,,,,,,,,,,,,,,,,,-2.096602454061098,,,,,,,-2.856258456139901,,-1.07818316061511,,,,,,,,,,,,,,,,,,-2.717070251099455
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],,,,,,,,,,,,,,,,,,,-4.635815932757413,,,,-1.988342104709644,-3.0554901441069355,,,,,,-2.8154176415667886,,,,-3.04465047466756,-3.31725967327322,,,-4.642043082389499,,,-3.267816598188182,,-2.852616134797584,,,,,,,
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,,,,,,,,,,,,,,,-1.956661940902411,,,,,,,,-1.8971224620709355,-2.564228979453272,,,,,,-2.7051874806599034,,-0.6400217706268927,,,,,,,,,,,-2.3454306608876565,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,,,,,,,,,,,,,,,,,,,,,-2.727036261197284,-2.2609052796696467,,,,,,-2.0224577214829087,,,,,,,,,,,,,,,,-2.2842577703399627,,,-2.147860963448275,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,,,,,,,,,,,0.0715355083573132,-2.126533708302601,,,,-0.4336761293138431,,,-0.5335350494728216,,-2.016048689759138,,,,,,,,,-0.2261420275249372,,,,,,,,,,,,,,,,,,
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,,,,,,,,,,,,,,-1.3662342281688773,,,,-1.469545177485709,,,-1.5281970717106388,,-1.629616717891768,,,,,,,,,-1.7508486673623345,,,,,,,,,,,,,,,,,,
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,,,,,,,,,,,,,,,,,,,,,,,-0.1165157372073198,,,,,,,,,-0.1241409814901417,,,,,,,,,,,,,,,,,,
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6299817528743407,,,,,,,,,,,,,,,,,,
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],,,,,,,0.4021354989306031,0.3745870226195996,,,,0.5686436113977587,,,0.2303401426807715,,,,,,,,-0.8644037360237311,,,,,,,,,-0.8560536849338608,,-0.9130812125317044,,,,,,,,,-0.9733338611115052,,,,,,,
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,,,,,,,,,-0.4814139278947287,,,,,,,,,,,,,,-0.9783458284634317,-0.124310726596469,,-1.8930591726925488,,,,-0.9519420956828956,,,,-0.9255853236060804,,,,,,,,,,,-1.8456786035974684,,,,-0.5232494081342598,-4.014338722905597
COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.625063881641616,,-1.615069982980158,,,,,,,,,,-4.156968679601152
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,-1.8841474357816312,-1.4733955565779333,,,,,-1.1976011927412664,,,,,,-1.682982707872326,-1.3324093655820866,,,,,,,,-1.9986191447410857,-1.218369342096312,,,,,,-2.375658581701561,,-1.965873269015064,,-1.671230612919244,,,,,,,,,-1.9825334275817657,,,,,-2.7275494185175297,,
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,,,,,,,,,,,,,,,,,,,,-0.769511233020616,,,,,,,,,,,,,,,-4.167648232499487,,-2.224407619231122,,,,,,,,,,
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,,,,,,,,,,,,,,-2.016679452903768,,,,-1.405673354502,,,,,,-2.521834070687834,,,,,,,,-1.66599474693883,,,,,,,,,,,,,,,,-3.564078335507969,,-4.18251027700344
COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(-c2ccc3nccc(N4CCOCC4)c3c2)cc1C(N)=O,,,,,,,,,,,,,,-2.061110490818221,,,,-3.1688216910774187,,,,,,-2.929405376123684,,,,,,,,-2.133002466566696,,,,,,,,,,,,,,,,-4.2471784878224765,,-4.502216715391746
COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,,,,,,,,,,,,,,-2.3651887059036394,,,,-2.704188751286537,,,,,,-2.985091683496085,,,,,,,,-2.1286961009007555,,,,,,,,,,,,,,,,-4.007243438029727,,-4.350724032941868
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,,,,,,,,,-0.6127405615233579,,,,,,,,,,,,,,-1.0950868246905707,-2.635423550491478,,-0.8555134246631567,,,,-1.775004184979987,,,,-2.3849097600460225,,,,,,,,,,,-0.9735130057019704,-2.3812024430244336,,,-0.967319464750814,-2.377788571791989
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,,,,,,,,,-0.7404225138890344,,,,,,,,,,,,,,-1.3606522541373798,,,,,,,-1.595272184447082,,-1.1759669443747875,,-1.4119407572640026,,,,,,,,,,,,,,,,-3.133059911506659
COc1cc(-c2cc(-c3ccc(Br)cc3)[nH]c(=O)c2C#N)ccc1O,,-1.7854717591622105,,,,,,,,,,,,,,,,-1.8495764894799924,,,,,-1.9167957085933487,-1.956355762931892,,,,,,,,-1.891718343919788,,-2.435035852170588,,,,,,,,,-1.996439358792384,,,,,,,
COc1cc(-c2cc(-c3ccc(Cl)cc3)[nH]c(=O)c2C#N)ccc1O,,-1.7586288943048405,,,,,,,,,,,,,,,,-1.8359855984430449,,,,,-1.9046017572572569,-1.9017117433136643,,,,,,,,-1.8489142896474096,,-2.3615884855895817,,,,,,,,,-1.9775686998447304,,,,,,,
COc1cc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2C#N)ccc1O,,-1.7405560126520985,,,,,,,,,,,,,,,,-1.780725455891819,,,,,-1.886015270020981,-1.8682111269279715,,,,,,,,-1.81878750692738,,-2.2382247739382266,,,,,,,,,-1.9390898013262603,,,,,,,
COc1cc(-c2cc(-c3ccc(O)cc3)[nH]c(=O)c2C#N)ccc1O,,-1.7472635356940822,,,,,,,,,,,,,,,,-1.8156570518036648,,,,,-1.896054771898965,-1.9683887745705533,,,,,,,,-1.85102923303588,,-2.2553258901199813,,,,,,,,,-1.947778843732596,,,,,,,
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,,,,,,,,,,,,,,,,,,,,,,,-3.8191002157699128,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.256426986917833
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,,,,,,,,,0.5762169882781643,,,0.4397075434949256,,-0.7207496816086613,-1.6663976540725738,,,,,,,,-1.945080545015912,-1.5863100114237056,,,,,,-1.541662233419301,,-1.963893834062534,,-2.086279289734214,,-2.9354057833977665,,-2.83742451592084,,,,,-1.3600179900702678,,-1.825428788690875,,,,,-5.080826004428907
COc1cc(/C=C/C(=O)O)cc(OC)c1O,,,,,,,,,0.3865947837805211,,,,,,,,,,,,,,-0.683876998445126,-1.2652291813124543,,-0.9742069630787034,,,,-1.556848859564984,,,,-1.4119407572640026,,,,,,,,,,,-1.2102157750545333,-1.3521972536667992,,,-0.6476758445841162,-2.4630999299810297
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,,,,,,,,,,,,,,-0.4317714432237754,,,,,,,,,-0.5737776990279985,,,,,,,-0.795945399426732,,-0.356579634814253,,,,,,,,,,,,,,,,,,-2.423810037955737
COc1cc(/C=C/C(=O)O)ccc1O,,,,,,,,,-0.1087948364317473,,,,,,,,,,,,,,-0.3758649968028402,-0.8739074222185826,,-0.4226212551613989,,,,-0.5875107189905503,,-0.2030128684198967,,-0.7498500559423673,,,,,,,,,,,-0.4357935729624987,-0.7330401072661383,,,-0.4824976500052813,-2.568047434964853
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,,,,,,,,,,,,,,,,,,,,,,,0.3366781022755007,,,,,,,,,,,,,,,,,,,,,,0.6555545938343842,,,,0.3401829430370869,-4.153573259097601
COc1cc(C(=O)O)cc(OC)c1O,,,,,,,,,,,,,,,,,,,,,,,-0.5986217974033762,-1.990096178151315,,-0.6882533361181278,,,,-1.1448844381906156,,-0.3621680243288629,,-1.3153083325023542,,,,,-1.5762125717980509,,,,,,,-1.4997736172595526,,,,-1.6809918569645363
COc1cc(C(=O)O)ccc1O,,,,,,,,,,,,,,-0.072221123848107,,,,,,,,,-0.2786741536511787,,,,-0.90774846558217,,,-0.4443881596999268,,0.6017065448441662,-0.5744982848425623,-0.5917699271384191,,,,,,,,,-0.564047117210851,,,,,,,-2.155987080504058
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,,,,,,,,,,,,,,,,,,,,,,,-0.5382708679196674,,,,,,,-1.2329264722571458,,,,,,,,,,,,,,,,,,,,-3.092558132098605
COc1cc(C=O)cc(OC)c1OC,,,0.2779901454950687,,,,,0.5487951205571855,,,,0.4433036734909952,,0.4748198055536946,0.592940865163223,,,,,0.4049119437524623,,,-0.5513324983858305,0.2254119710262413,0.4344560670191576,,-0.8485118026335928,,,-0.7586451740771826,,-0.2854923683344392,0.4261281840801893,-0.8006917571184875,,,,,,,,,-0.694737242219884,,,-0.7581385422349662,,,,
COc1cc(C=O)ccc1O,,,,,,,,,,,,,,,,,,,,,,,0.1191849368664433,0.1367166921296002,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1914502869286472
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,,,,,,,,,,,,,,0.5079749917166204,,,,,,,,,,,,,,,,,,,,,,-2.8096446435921494,,-2.984166392582474,,,,,,,,,,,,
COc1cc(CO)ccc1O,,,,,,,,,,,,,,,-0.4769038287054084,,,,,,,,-0.1009739042730722,-0.7373063759082751,,,,,-0.6755087711915796,-0.4178234848261488,,,,-0.5821672587317335,-1.124557823443396,,,,,,-0.6944462469136761,,,,,,,,,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,,,,,,,,,,-1.9149191920854969,,-1.984905638276044,-2.1752756247490304,,,,,,,,-1.914621519659722,-2.5490769631224945,,,,,,-2.52837267782487,,-1.4509042421340088,,-2.2867379171562363,,,,,,,,,-2.149145650845916,,,-2.484346702208926,,,,-2.9562431446183366
COc1cc(Cl)c(OC)cc1N,,,,-0.3652348170946852,-0.1777647750380765,,,,,,,,,,,,,,,,,,-1.0671297325259277,,,,,,,,,-0.8724980590789403,,,,,,,,,,,,,,,,-0.9209081507368024,,
COc1cc(Cl)nc(N)n1,,-0.4171379167692984,,,,,,-0.0024172918448205,,,,,,-0.6174106588313695,-1.1811526913637516,,,-1.114929989914906,,,,,-1.2554215835641165,-0.8749847781223203,,,,,,-1.4017572356658896,,-1.1152493397473646,,,,,,,,,,,-1.3631086019205063,,,,,-1.7462228900653902,,
COc1cc(N)nc(OC)n1,,,,,,,,0.1337561931609892,,,,,,,,,,,,,,,-0.5431968577969937,,,,,,,-0.8757938853065127,,-0.1917058044520273,,,,,,,,,,,,,,,,,,-1.64910335123124
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9766129226702915,,,,,,,,,,-3.7700606409343074
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,,,,,,,,,,,,,,-0.9694085822170408,,,,,,,,,-2.0726587549917457,,,,,,,,,-1.7416531032951732,,,,,,,,,,,,,,,,,,-3.66786011164197
COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9188728063696244
COc1cc(OC)cc(C(=O)O)c1,,,,,,,,,,,,,,,,,,,,,,,-1.0730425081541934,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc([N+](=O)[O-])c(OC)cc1Cl,,,,-1.4437245372359535,-0.9687318833684216,,,,,,,,,,,,,,,,,,-1.814425003759937,,,,,,,,,-1.655233127796084,,,,,,,,,,,,,,,,-0.7682218041475625,,
COc1cc([N+](=O)[O-])ccc1N,,-0.2388931863166692,,,,,,,0.6359155258445176,,0.6564474683416326,,,,-0.3826539673356307,,,,,,,,-1.1223499802916612,-0.4627814848527447,,-1.291407149715801,,,,-1.3742624736767175,,-1.0125457952661054,,-1.5659608084774117,,,,,,,,,-1.3277624994398962,,,,,,,-3.2793251101212126
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],,,,,,,,,,,,,,,,,,,,,,,-1.2003605552671786,,,-1.3610399695387347,,,,-2.4357545161965355,,,,,,,,,,,,,,,-3.731532567914984,,,,,-1.3129325968608463
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,,,,,,,,-1.6484174733091497,,,,,,,,,,,,,,,-1.9811472888965365,,,,,,,,,-1.032339947251116,,,,,,,,,,,-2.395153799271735,,,,,,,
COc1cc2c(cc1OC)C(=O)CC2,,,-0.0456711713050069,,,,,,,,,,,0.0171021612873594,,,,,,,,,-0.6115185215839345,-0.1935969541791755,,,-0.6291796331622906,,,-0.8471437161867879,-0.4520463476427731,-0.3657865256979938,-0.0468455527753881,-0.6516630992275323,-0.549477755179612,,,,,,-0.6899272174944612,,-0.6675517634085592,-0.3389177340328022,,-0.6551604622491704,,,,
COc1cc2nc(Cl)nc(N)c2cc1OC,,-2.818689581332388,,,,,,-1.1164859563232568,,,-1.008720731646571,,,,,,,,,-1.700294884624127,,,-2.211141961384681,-2.2722174169722344,,,-2.318872078181004,,,-2.397799977810104,,-2.2005461260273305,,-2.292053622561025,,,,,,,,,-2.268155370898594,,,,,-4.187636840750005,,
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,,,,,,,,,-0.317445758225125,,,,,,,,,,,,,,-2.1761301216315583,-3.04901273010952,,-2.1180811981420145,,,,-2.162412257745013,,-2.3822029524936563,,-2.1341279508152047,,,,,,,,,,,-2.01270747802627,-2.1284523192112563,,,-1.8814230531126577,-4.901351575829919
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,,,,,,,-0.4354888632132337,,,,,,,,,,,,,,-1.9772197693296327,,,-2.1746417873942576,,,,-1.894445839379944,,-2.121478559272856,,-1.8425773927911715,,,,,,,,,,,-2.131488931264617,-1.747506397170086,,,-0.8319469442843815,
COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,,,,,,,,,,,,,,-1.4570075093222197,,,,-1.3294098038706677,,,,,,-1.7719512545324296,,,,,,,,-1.8732109525689424,,,,,,-4.504961716459268,,,,,,,,,,,,-5.2057068031443325
COc1ccc(-c2cc(-c3ccc(O)c(OC)c3)c(C#N)c(=O)[nH]2)cc1,,-1.7708080898322074,,,,,,,,,,,,,,,,-1.8594504928227475,,,,,-1.9292154317940653,-1.961743647906922,,,,,,,,-1.93550770545052,,-2.4903895546705974,,,,,,,,,-2.010260146361509,,,,,,,
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,,,,,,,,,,,,,,,,,,,,,,,-4.358367060435575,,,,,,,-4.289555685733629,,,,,,,,,,,,,,,,,,,,-4.160006772752268
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.451490515842999,,,,,,,,,,-7.362047671542592
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1,,,,,,,,,,,,,,,-2.506274089836581,,,,,,,,-2.2217291779453125,-2.0848888710799027,,,,,,,,-2.447487213401378,,-1.8381084503431844,,,,,,,-1.842747184195396,,-2.185481334016901,,,,,,,
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1OC,,,,,,,,,,,,,,,-2.6695274967892764,,,,,,,,-3.176107561263028,-2.4425856287613668,,,,,,,,-3.127227984571569,,-2.760611392876046,,,,,,,-2.5441306440086224,,-2.778667293098749,,,,,,,
COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,,,,,,,,,,,,,,,,,,,,,,,-3.3510819176993363,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,,,,,,,,,,,,,,-2.4259456246042888,,,,,,,,,-2.608812338365293,,,,,,,-2.9985426012101986,,-1.9883680611618573,,,,,,,,,,,,,,,,,,-3.2025610070804467
COc1ccc(/C=C/C(=O)O)cc1OC,,-0.5116954764158497,-0.9833107283019336,,,,,,,,,,,-0.8353765393796994,-1.3131726528167127,,,,,,,,-1.36578467014669,-1.376814285901515,,,-1.54715351414052,,,-1.5733506624900606,,-1.1479524923326223,-1.2370749675254464,-1.4612946674770315,,,,,,,,,-1.5494770817003902,,,,,,,
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,,-1.0655834938818898,,,,,,-0.836501871045323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCCC2=O)cc1,,,,,,,,,,,,,,-0.191017900633449,,,,,,,,,-1.2974414270740335,-0.5228150328896988,,,,,,-1.4815036603634195,,-1.05773358191082,,,,,,,,,,,-1.5829687248027389,,,,,-0.729266840628915,,
COc1ccc(C(=O)O)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,-0.5863231980951116,-0.6697812692003334,,,-1.0646907332523718,,,-0.9716371901231612,,,,-0.9075568312683304,,,,,,,,,-0.8119667919706227,,,,,,,
COc1ccc(C(=O)O)cc1,,,-0.7712240440757258,,,,,,,,,-0.1351314319126292,,-0.6199536808300061,-1.3553507671526557,,,-1.5034394663385733,,-0.6629926441239741,,,-0.7572990979071,-1.0068192563476424,-1.1204173449872017,-1.1648301862249604,-1.1232729362845952,,,-0.9393341777773768,-1.1433768299430482,-0.6708188764743056,-0.9094530684144364,-0.9816472777064412,-1.17826012882379,,,,,,-1.0263943754053666,,-0.9181235677304246,-1.1073119993200289,,-0.9560079141703064,,-1.9467862157612097,,
COc1ccc(C(=O)O)cc1OC,,,-0.9307177706563612,,,,,,,,,,,,,,,,,,,,-0.9709161804906188,-1.202543545516188,,,-1.45923282130807,,,-1.174307687382839,,,-1.064080673969686,-1.2968504090715742,,,,,,,,,-1.1640206062099434,,,,,,,
COc1ccc(C(=O)c2ccc(OC)cc2)cc1,,,,,,,,,,,,,,,,-0.8531421341283105,,,,,,,-1.8065923672089683,-1.0284834353839816,,,-1.9610021420389183,,,-1.9856839992159383,,-1.7811717646481404,-0.9140067683847738,-1.904266166728716,,,,,,,,,-1.8164508077172816,-1.0801021842952654,,,,,,
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7689997096004353,,,,,,,,,,-5.515411163621433
COc1ccc(C=O)cc1O,,,,,,,,,,,,,,,,,,,,,,,-0.4000311890145611,-0.4413917849335251,,,-0.6740416033802384,-0.7804055820267051,,-0.703948369397816,,-0.1308191542744347,-0.0697496860060995,-0.6116055402598869,,,,,,,,,-0.4080202032683926,,,,,,,
COc1ccc(CC(=O)O)cc1,,,,,,,,,,,,,,,0.0749429147546729,,,,,,,,,,,,,,,0.4249405298888001,,,,,,,,,,,,,,,,,,-0.5932655664817018,,-0.7637022523381614
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,,-3.1471292105695605,-4.064266337766084,,,,,-2.0684648309357168,,,,,,-3.9547573019257065,-3.507239885643291,,,,,,,,-1.860099545209524,-1.6358250065876996,,,,,,-2.761053203404653,,-0.8855082803889703,,-2.658815472632136,,,,,,,,,-2.424404716418164,,,,,-4.97572212874921,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,,,,,,,,,,,,,-2.020508011593684,-2.696668847686289,,,,,,,,-2.473244927456055,-2.826114422517376,,,,,,-2.79902527082037,,-2.248172143058707,-2.594780908130465,-2.57830273716577,,,,,,,,,-2.588660267566614,,,-2.9468976547710684,,,,-5.249518598101838
COc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9421359879332654,,,,,,,,,,,,
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.768970839506063,,-2.832478174851388,,,,,,,,,,-4.1367652674551625
COc1ccc(Nc2nc(CC(C)O)ns2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.152501915899013,,-0.5089899935419454,,,,,,,,,,
COc1ccc(OC)c(N)c1,,,,-0.1545223378068721,0.1595306820868559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,,,-1.1418685023779114,-1.2255232776396288,,,,,,,,,,,,-2.4572909934467644,,,-2.311885813441765,,,-1.2304525898389471,-2.2001384479288544,,,,,,,,,-2.3287997188569607,,,,,,,,,,,,,,,,-2.4700346090883283,,
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,,,-1.1564037117115256,-1.266230106130032,,,,,,,,,,,,-2.4862633778782683,,,-2.304296974817088,,,-1.2450905602251987,-1.8414030832592805,,,,,,,,,-2.265018901883198,,,,,,,,,,,,,,,,-2.482273409992452,,
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.253501451125468,,-1.4561656523214388,,,,,,,,,,
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,,,,,,,,,,,,,,,,,,,,,,,-3.230467221413757,,,,,,,-3.701456421252676,,,,-2.465266220719505,,,,,,,,,-2.72150101860388,,-2.138735478998768,,,,,-5.089599930039296
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,,0.0185802385516405,0.1626616933267617,,,0.5668989177682457,,,,,,,,,,,,,,,-0.4571124121221641,,,,-0.9738541179765496,,,,,-0.1443902516366255,-1.0590297316880233,-0.8846292384410442,,,,,-1.1518419124522798,,-0.9727560838876942,,-0.7001021852238887,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,-0.5231940734624629,,,,,,,,,,,,-0.5960415903332257,-1.3436021160919989,,-1.6467335783439807,-0.9606895696149208,-3.764542192216938,,,,-1.1219432362137052,-0.9432868260285004,,-2.040690006417507,,,,-1.2166773647233824,,-1.251188601977102,,,,-5.381168891038227,,-5.43440900716556,,,,,-1.237606461907879,,,,-3.363870638848976,-2.0703443880095502,,-4.363760977112637
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,,,,,,,,,,,-1.6673923483386526,,,,,,,,,,,,,,,,,,,-3.5914138600850825,,,,,,,,,,,,,,,,,,,,
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,,,,,,,,,,,,,,-0.1762405212921409,-0.9437331618390558,,-1.2032333926502228,-0.4892565197801543,-3.1612980834368267,,,,-0.6672259535711373,-0.5953393932266676,,-1.262097838265745,,,,-0.78027707459263,,-0.5184239620840368,,,,-3.579781055232225,,-3.614090703042863,,,,,-0.7463124236657261,,-1.0749383911002883,,-1.7508620934357746,-1.486985657703103,,-3.6169461403730896
COc1ccc2cccc(CCNC(C)=O)c2c1,,,,,,,,,,,,,,,,,,,,,,,-0.2481586845037754,-0.7398252002865024,,,,,,-0.4641516287170442,,0.0575176009915164,,-0.5037731360504799,-1.1409697695111864,,,,,,,-1.3898530083008194,-0.4457248956777225,-0.951229945885733,,,,,,-2.420692028490669
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,,,,,,,,,,,,-0.851421527392168,,-1.4422750280309942,-1.372452928470653,,,,,,,,-1.3479201135661718,-1.7953361447806944,,,,,,,,-0.967155083298196,,-1.57968663197288,,,,,,,,,,,,,,,,-2.373285810232409
COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,,,,,,,,,,,,,,-0.8274168029092179,,,,,,,,,-0.2421483532961094,-1.2240284093973473,,,,,,-0.9821486568681916,,-0.0849944469898685,,-0.6132589647061422,,,,,,,,,-0.6151268450087621,,,,,,,
