SMILES,LogS_acetone,LogS_acetonitrile,LogS_ethanol,LogS_ethyl acetate,LogS_isopropanol,LogS_methanol,LogS_n-butanol,LogS_n-propanol,LogS_water
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-1.682982707872326,-1.3324093655820866,-1.9986191447410857,-1.218369342096312,-2.375658581701561,-1.965873269015064,-1.671230612919244,-1.9825334275817657,
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,-0.769511233020616,,,,,,
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-2.016679452903768,,,-2.521834070687834,,-1.66599474693883,,,-4.18251027700344
COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(-c2ccc3nccc(N4CCOCC4)c3c2)cc1C(N)=O,-2.061110490818221,,,-2.929405376123684,,-2.133002466566696,,,-4.502216715391746
COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-2.3651887059036394,,,-2.985091683496085,,-2.1286961009007555,,,-4.350724032941868
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,,,-1.0950868246905707,-2.635423550491478,-1.775004184979987,,-2.3849097600460225,,-2.377788571791989
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,,,-1.3606522541373798,,-1.595272184447082,-1.1759669443747875,-1.4119407572640026,,-3.133059911506659
COc1cc(-c2cc(-c3ccc(Br)cc3)[nH]c(=O)c2C#N)ccc1O,,,-1.9167957085933487,-1.956355762931892,,-1.891718343919788,-2.435035852170588,-1.996439358792384,
COc1cc(-c2cc(-c3ccc(Cl)cc3)[nH]c(=O)c2C#N)ccc1O,,,-1.9046017572572569,-1.9017117433136643,,-1.8489142896474096,-2.3615884855895817,-1.9775686998447304,
COc1cc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2C#N)ccc1O,,,-1.886015270020981,-1.8682111269279715,,-1.81878750692738,-2.2382247739382266,-1.9390898013262603,
COc1cc(-c2cc(-c3ccc(O)cc3)[nH]c(=O)c2C#N)ccc1O,,,-1.896054771898965,-1.9683887745705533,,-1.85102923303588,-2.2553258901199813,-1.947778843732596,
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,,,-3.8191002157699128,,,,,,-7.256426986917833
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-0.7207496816086613,-1.6663976540725738,-1.945080545015912,-1.5863100114237056,-1.541662233419301,-1.963893834062534,-2.086279289734214,-1.3600179900702678,-5.080826004428907
COc1cc(/C=C/C(=O)O)cc(OC)c1O,,,-0.683876998445126,-1.2652291813124543,-1.556848859564984,,-1.4119407572640026,,-2.4630999299810297
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,-0.4317714432237754,,-0.5737776990279985,,-0.795945399426732,-0.356579634814253,,,-2.423810037955737
COc1cc(/C=C/C(=O)O)ccc1O,,,-0.3758649968028402,-0.8739074222185826,-0.5875107189905503,-0.2030128684198967,-0.7498500559423673,,-2.568047434964853
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,,,0.3366781022755007,,,,,,-4.153573259097601
COc1cc(C(=O)O)cc(OC)c1O,,,-0.5986217974033762,-1.990096178151315,-1.1448844381906156,-0.3621680243288629,-1.3153083325023542,,-1.6809918569645363
COc1cc(C(=O)O)ccc1O,-0.072221123848107,,-0.2786741536511787,,-0.4443881596999268,0.6017065448441662,-0.5917699271384191,-0.564047117210851,-2.155987080504058
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,,,-0.5382708679196674,,-1.2329264722571458,,,,-3.092558132098605
COc1cc(C=O)cc(OC)c1OC,0.4748198055536946,0.592940865163223,-0.5513324983858305,0.2254119710262413,-0.7586451740771826,-0.2854923683344392,-0.8006917571184875,-0.694737242219884,
COc1cc(C=O)ccc1O,,,0.1191849368664433,0.1367166921296002,,,,,-1.1914502869286472
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,0.5079749917166204,,,,,,,,
COc1cc(CO)ccc1O,,-0.4769038287054084,-0.1009739042730722,-0.7373063759082751,-0.4178234848261488,,-0.5821672587317335,,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-1.984905638276044,-2.1752756247490304,-1.914621519659722,-2.5490769631224945,-2.52837267782487,-1.4509042421340088,-2.2867379171562363,-2.149145650845916,-2.9562431446183366
COc1cc(Cl)c(OC)cc1N,,,-1.0671297325259277,,,-0.8724980590789403,,,
COc1cc(Cl)nc(N)n1,-0.6174106588313695,-1.1811526913637516,-1.2554215835641165,-0.8749847781223203,-1.4017572356658896,-1.1152493397473646,,-1.3631086019205063,
COc1cc(N)nc(OC)n1,,,-0.5431968577969937,,-0.8757938853065127,-0.1917058044520273,,,-1.64910335123124
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,,,,,,,,-3.7700606409343074
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,-0.9694085822170408,,-2.0726587549917457,,,-1.7416531032951732,,,-3.66786011164197
COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,,,,,,,,,-0.9188728063696244
COc1cc(OC)cc(C(=O)O)c1,,,-1.0730425081541934,,,,,,
COc1cc([N+](=O)[O-])c(OC)cc1Cl,,,-1.814425003759937,,,-1.655233127796084,,,
COc1cc([N+](=O)[O-])ccc1N,,-0.3826539673356307,-1.1223499802916612,-0.4627814848527447,-1.3742624736767175,-1.0125457952661054,-1.5659608084774117,-1.3277624994398962,-3.2793251101212126
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],,,-1.2003605552671786,,-2.4357545161965355,,,,-1.3129325968608463
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,,,-1.9811472888965365,,,-1.032339947251116,,-2.395153799271735,
COc1cc2c(cc1OC)C(=O)CC2,0.0171021612873594,,-0.6115185215839345,-0.1935969541791755,-0.8471437161867879,-0.3657865256979938,-0.6516630992275323,-0.6675517634085592,
COc1cc2nc(Cl)nc(N)c2cc1OC,,,-2.211141961384681,-2.2722174169722344,-2.397799977810104,-2.2005461260273305,-2.292053622561025,-2.268155370898594,
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,,,-2.1761301216315583,-3.04901273010952,-2.162412257745013,-2.3822029524936563,-2.1341279508152047,,-4.901351575829919
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,-1.9772197693296327,,-1.894445839379944,-2.121478559272856,-1.8425773927911715,,
COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,-1.4570075093222197,,,-1.7719512545324296,,-1.8732109525689424,,,-5.2057068031443325
COc1ccc(-c2cc(-c3ccc(O)c(OC)c3)c(C#N)c(=O)[nH]2)cc1,,,-1.9292154317940653,-1.961743647906922,,-1.93550770545052,-2.4903895546705974,-2.010260146361509,
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,,,-4.358367060435575,,-4.289555685733629,,,,-4.160006772752268
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,,,,,,,,,-7.362047671542592
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1,,-2.506274089836581,-2.2217291779453125,-2.0848888710799027,,-2.447487213401378,-1.8381084503431844,-2.185481334016901,
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1OC,,-2.6695274967892764,-3.176107561263028,-2.4425856287613668,,-3.127227984571569,-2.760611392876046,-2.778667293098749,
COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,,,-3.3510819176993363,,,,,,
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,-2.4259456246042888,,-2.608812338365293,,-2.9985426012101986,-1.9883680611618573,,,-3.2025610070804467
COc1ccc(/C=C/C(=O)O)cc1OC,-0.8353765393796994,-1.3131726528167127,-1.36578467014669,-1.376814285901515,-1.5733506624900606,-1.1479524923326223,-1.4612946674770315,-1.5494770817003902,
COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,,,,,,,,,
COc1ccc(C(=O)N2CCCC2=O)cc1,-0.191017900633449,,-1.2974414270740335,-0.5228150328896988,-1.4815036603634195,-1.05773358191082,,-1.5829687248027389,
COc1ccc(C(=O)O)c(OC)c1,,,-0.5863231980951116,-0.6697812692003334,-0.9716371901231612,,-0.9075568312683304,-0.8119667919706227,
COc1ccc(C(=O)O)cc1,-0.6199536808300061,-1.3553507671526557,-0.7572990979071,-1.0068192563476424,-0.9393341777773768,-0.6708188764743056,-0.9816472777064412,-0.9181235677304246,
COc1ccc(C(=O)O)cc1OC,,,-0.9709161804906188,-1.202543545516188,-1.174307687382839,,-1.2968504090715742,-1.1640206062099434,
COc1ccc(C(=O)c2ccc(OC)cc2)cc1,,,-1.8065923672089683,-1.0284834353839816,-1.9856839992159383,-1.7811717646481404,-1.904266166728716,-1.8164508077172816,
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,,,,,,,,,-5.515411163621433
COc1ccc(C=O)cc1O,,,-0.4000311890145611,-0.4413917849335251,-0.703948369397816,-0.1308191542744347,-0.6116055402598869,-0.4080202032683926,
COc1ccc(CC(=O)O)cc1,,0.0749429147546729,,,0.4249405298888001,,,,-0.7637022523381614
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,-3.9547573019257065,-3.507239885643291,-1.860099545209524,-1.6358250065876996,-2.761053203404653,-0.8855082803889703,-2.658815472632136,-2.424404716418164,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-2.020508011593684,-2.696668847686289,-2.473244927456055,-2.826114422517376,-2.79902527082037,-2.248172143058707,-2.57830273716577,-2.588660267566614,-5.249518598101838
COc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,,,,,,,,,
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,,,,,,,,-4.1367652674551625
COc1ccc(Nc2nc(CC(C)O)ns2)cc1,,,,,,,,,
COc1ccc(OC)c(N)c1,,,,,,,,,
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,,,-2.2001384479288544,,,-2.3287997188569607,,,
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,,,-1.8414030832592805,,,-2.265018901883198,,,
COc1ccc(S(=O)(=O)NC23CC4CC(CC(C4)C2)C3)cc1,,,,,,,,,
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,,,-3.230467221413757,,-3.701456421252676,,-2.465266220719505,-2.72150101860388,-5.089599930039296
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,-0.4571124121221641,,,-0.1443902516366255,-0.8846292384410442,-0.7001021852238887,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-0.5960415903332257,-1.3436021160919989,-1.1219432362137052,-0.9432868260285004,-1.2166773647233824,-1.251188601977102,,-1.237606461907879,-4.363760977112637
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O,,,,,-3.5914138600850825,,,,
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,-0.1762405212921409,-0.9437331618390558,-0.6672259535711373,-0.5953393932266676,-0.78027707459263,-0.5184239620840368,,-0.7463124236657261,-3.6169461403730896
COc1ccc2cccc(CCNC(C)=O)c2c1,,,-0.2481586845037754,-0.7398252002865024,-0.4641516287170442,0.0575176009915164,-0.5037731360504799,-0.4457248956777225,-2.420692028490669
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,-1.4422750280309942,-1.372452928470653,-1.3479201135661718,-1.7953361447806944,,-0.967155083298196,-1.57968663197288,,-2.373285810232409
COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,-0.8274168029092179,,-0.2421483532961094,-1.2240284093973473,-0.9821486568681916,-0.0849944469898685,-0.6132589647061422,-0.6151268450087621,
COc1cccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)c1,,-3.25913359605929,-2.908531289649197,-2.610975359991453,,-3.1771337105189126,-2.7329354054342723,-2.7769347462165275,
COc1cccc(C(=O)O)c1OC,,-0.4024736570601133,-0.3542518516762993,-0.6194711502904022,-0.6321917005910915,-0.1356091227335412,-0.6911940974579257,-0.5702942686843968,-2.255067855232441
COc1cccc(C=O)c1O,,,0.6993383310271193,,,,,0.314612055680642,-1.560715210181472
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl,-2.97199443318902,-2.570686775310076,-1.4408293626595827,,-2.9676913197032104,-0.9125443559472406,-2.797250128785816,-2.455435945799874,
COc1cccc(Nc2ccccc2)c1,0.689461043872285,,,0.472613969758637,,-0.3587365765116819,,,
COc1ccccc1-n1c(=S)sc2c(=O)n(CC(=O)NCC(O)(Cn3cncn3)c3ccc(F)cc3F)cnc21,,,,,,,,,
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,-1.033452051200454,-1.4001633990822058,-1.552333180116433,-1.1019352020116515,-1.9657369443175008,-1.642406116899919,,,-3.826981918407137
COc1ccccc1OCC(O)COC(N)=O,,,-1.1272173846952511,,,-0.9796709578662632,,,-1.3903106657344904
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,-0.6925956939371688,,-1.8382912157632103,-1.713247292530898,-2.139120235268424,-1.6253023467600292,-2.0636960766696166,-1.975330890812884,0.2765390001586402
COc1cnc(Cl)nc1Cl,0.8579695181769295,,-0.0719202928251138,0.6155693152814328,,,,,
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,,,,,,,,,-3.515133236042036
CP(=O)(O)CC[C@H](N)C(=O)O,,,,,,-2.285227136020147,,,0.3303519322634962
CP(=O)(O)CC[C@H](N)C(=O)O.Cl,,,-1.5778390975830676,,,-0.5282714330764094,,,0.5916562048300416
CP(=O)(O)O,0.4211366633315143,,1.1367453234316638,-0.8144362063951984,1.0637707190507475,,,0.9965308689306938,
CP(=O)(O)c1ccccc1,-0.1704395703753974,,0.6466273316448617,-0.1695956256082459,,1.0567982108895873,,,-0.062656439229039
CP(=O)(c1ccccc1)c1ccccc1,,,,-0.3540122738358996,,,,,
CP1(=O)OCC2(CO1)COP(C)(=O)OC2,,,-1.81625244659913,,,-0.96993932569865,,,0.5105372248247371
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,-0.1928323275435484,-0.5683456804658209,-1.957538833343489,-0.6507221280000611,-2.3529230779726444,-1.5358804512534283,-2.407627864288273,-2.218516256887712,
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,-3.3795135018114943,-2.375517271692106,,-3.5761494645594127,-1.2415666074141778,-3.3404719605299737,-2.923447442010563,
CS(=O)(=O)OCCCCOS(C)(=O)=O,,,-2.982099162257407,-1.9416030735241456,,-2.3860510882787467,-3.5367732071758384,-3.493629372278087,
CS(=O)(=O)[O-].c1ccc2sc[nH+]c2c1,,,-0.7699817856992758,,-1.0061487021114133,-0.2891583774995692,-1.351373537934036,-1.0810374849875404,
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,,,-1.2650502515416315,-2.0459127160686803,,-0.9460237606426743,-1.8165171016414785,-1.538942057634917,
CS(=O)(=O)c1ccc(C=O)cc1,-0.8429739779304699,-0.8041382494933442,-1.6976372716919106,,-2.274926118174035,-1.1803606220694187,-2.0422971687577407,-2.0020310541664545,
CS(=O)(=O)c1ccc(F)cc1,0.6006470999793573,,-0.5484356800980013,0.3757114081320379,,,,,
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,-0.2848160710324313,,-1.3784713852145616,,-1.8797557970089551,-0.7449754137214379,-2.046860666348996,-1.6548597008425614,-2.5530990396302644
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,-1.94154509128474,-2.3070583325706666,-2.2759364502799384,-2.7561920776553777,-2.867830523677984,-1.7526171551557357,-3.4697312028976808,-2.7055843140505527,-2.393057785399192
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,,,,,,,,,-3.989239818325512
CS(N)(=O)=O,,,-0.1327585978194392,-0.4020879770291924,-0.5285480034463396,0.4764018764922853,-0.7781318577116989,-0.5991506830437872,
CSCCC(NC(C)=O)C(=O)O,-0.5240542320650287,-1.026747997569125,0.0586942401569049,-1.3562062665471015,-0.2251199488224387,0.4640424238243703,-0.3502068472270083,-0.142471484930235,-0.3498340353362955
CSCC[C@H](N)C(=O)O,,,,,,,,,-0.4578094744945118
CSc1cccc(Nc2ccccc2)c1,0.7782070061031074,,,0.6015785271164231,,-0.395576752936358,,,
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,,-1.5855175252199882,-0.6605009385549746,-0.74465015867903,-1.2683422956697326,-0.7648583820887175,-0.46789699402955,-0.704319848951498,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,,,,,,,,,-1.5113305488646267
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,-4.334608759146726,-3.0566231901121683,-3.44587378447681,-3.179262795693897,-3.8843889120435393,-3.1943943477082373,,-3.663257959277524,-1.640703899656646
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-1.0837047127941415,-2.348587681357792,-1.4447171958824023,,,-1.032406402492457,-1.77435456189758,-1.6630025260352364,
C[C@@H](Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)N(C)c1ccccc1F,,,,,-1.1460879421109074,,-0.8119393113058284,-0.8066043277778564,
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,-1.911022103341088,-1.1633180741831477,-1.6445719307287323,,-1.961448919559783,-2.3355194666323937,-1.2891240144637155,-1.6600842497923596,-3.955403658915931
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,-1.0008860932483914,-1.5245849913787977,-1.15031472563523,-0.9161648527315148,,-1.5398712748112613,-1.6540954047540295,,
C[C@@H]1OC(=O)[C@H](C)OC1=O,0.6912953686994696,,-0.8198766452716334,0.3444275248961337,-0.7602683512768179,-0.1130000807166053,,,
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,-1.1334739482152298,,,,,,-3.48779387260604
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-3.3348508625899496,-3.6407806701922367,-2.36451915065437,,-2.8080556732289503,-2.1435182551008456,-2.9530219241353466,-2.625800893893425,
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccccc5O)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-3.77590162598005,,-2.7803216221988225,-4.738260335021706,,-2.239362982184057,-3.743609674015478,-3.457672631057117,-4.7522274143137375
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c(C(=O)CCc4ccc(O)cc4)c(O)c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,,-2.501961081927878,,,,,-2.928528474619044
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,-3.227943368289937,-2.595288694641479,-3.682605523506172,-1.3819385588487072,-3.159344136623621,,-4.266962108635747
C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+],-2.727350799170765,,-1.8795991836761448,,,-0.4201604899133711,,-3.082133504501732,
C[C@@]12C[C@H]3OC(=O)[C@@H]1CO[C@]14O[C@@]5([C@H]2C1=O)[C@@]3(C)OC(=O)[C@@]5(O)CC[C@H]1[C@H]4C[C@@H](O)[C@@]2(O)CC=CC(=O)[C@]12C,-0.5140727222457531,,-1.091922703607163,-1.4840057138035307,,-0.639756086832921,,,-0.933302251061714
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,-0.1469302292190865,-0.3193020347021821,,-0.9013696858758068,-0.0369999843560499,,,,
C[C@H](N)C(=O)O,-2.8018361755866388,-2.6371292046766444,-2.4118225466443945,-2.8443418487631447,-2.7252292837362524,-1.97590795533212,-2.3092250131778647,-2.5413191939140525,0.2460739947985761
C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O,-2.46829595002914,,-2.1860804875534483,,-2.503338833843148,-1.21908684238359,,,0.4995799113099452
C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23.Cl,,-4.1069696902929484,-3.5657190764907,,,,,,-1.1568768940589174
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,,,-1.8669598683376205,-1.6659501304734985,-2.1470210614492107,,-1.717370743115554,-1.7923403498640114,
C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,,,,,-0.9371231830136814,,,
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-2.0163721617854287,,-2.0553261590109737,-2.09997125508871,-1.7237068442562244,-1.786260780687792,-1.535801347326181,,-5.010899605924075
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,,,-2.6208732128852352,,,-1.596198775032062,-3.576313175568495,-3.1599530088954504,-3.978162902515637
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,,-0.5323438642664199,-0.5884096553369712,-0.8949350111709808,-0.774321856228659,-0.9059760603994536,-0.7537760044154075,-2.921145695505251
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,,-1.378578182544559,,,,,,,-3.235240663983806
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,,-1.3572465814836887,,,,,,,-3.195731688400873
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,-1.074080305945176,-1.3534704091318353,-1.397660139563494,-1.6056630575421846,-1.6843105038462165,-1.1247771037469638,,-1.4644978524672336,-3.3431248915272698
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,,-2.093450332477175,,,,,,,-3.177248065557068
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0762451256439225,0.7577185122857992,1.04517471186278,0.98340381963574,1.1059221133437542,1.0347773925838717,1.088768368712518,1.0582611230205723,-1.559840063428121
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,,,,,,,-2.195686736078722
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,,-3.0740900436557355,-1.7590835823338251,,-1.6597177206605582,-1.8906517032223893,,-1.624770894765084,
C[N+](C)(C)CC(=O)[O-],,,-0.2249668401726959,,-1.0871541862927192,0.5515135787529605,-0.9190257524641864,-0.6181928818751827,1.125864913785989
C[N+](C)(C)CCO.[Cl-],,,0.0844264501420686,,,,,-0.5030415111295706,
C[N+](C)(C)CCOC(=O)CCC(=O)O.[Cl-],,,-0.8622852770435342,,,,,-1.0956654384272255,
C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O.[Na+],,,,,,,,,0.1482267843735644
C[N+](C)(C)C[C@H](O)CC(=O)[O-],-2.840992642975727,,-0.0905616686897904,,-1.4498279939912877,0.4872748637586012,,,
C[n+]1ccn(CCOCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-0.0449161545128374,0.2042825127512329,-3.0938521583160195,,,-2.1331083317761754,,,-1.9340863392365435
C[n+]1ccn(CCOCOCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,,,-3.0938521583160195,,,-2.152485383318424,,,-1.8463520940312368
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,,,-3.566815797682681,,-3.2779009050705703,,,,-4.335350097268892
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,-0.2673659557216971,-0.5708732863521058,-0.8998240605226521,-0.614848355971259,,,,-0.971009772969208,-2.586889225357528
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,-1.386179509431723,-2.151604685044823,-1.5066033391139986,-1.7390926023883313,,-1.7224090465455082,,,
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,,-3.025515947425214,-2.611847687112366,,,-1.624577676089,-3.002537754886881,-3.0567201292432085,-1.6989890995807864
